date;year;length;weight;stage;age;trap count;total count;;;;;;
11-04-2016;2016;68.69;0.270;1;0;NA;NA;;;;;;
11-04-2016;2016;55.63;0.145;1;0;NA;NA;;;;;;
11-04-2016;2016;60.99;0.200;1;0;NA;NA;;;;;;
11-04-2016;2016;69.08;0.265;1;0;NA;NA;;;;;;
11-04-2016;2016;61.03;0.200;1;0;NA;NA;;;;;;
11-04-2016;2016;58.92;0.155;1;0;NA;NA;;;;;;
11-04-2016;2016;65.61;0.230;1;0;NA;NA;;;;;;
11-04-2016;2016;62.90;0.170;1;0;NA;NA;;;;;;
11-04-2016;2016;66.07;0.235;1;0;NA;NA;;;;;;
11-04-2016;2016;60.62;0.165;1;0;NA;NA;;;;;;
11-04-2016;2016;63.42;0.210;1;0;NA;NA;;;;;;
11-04-2016;2016;52.57;0.095;1;0;NA;NA;;;;;;
11-04-2016;2016;71.07;0.280;1;0;NA;NA;;;;;;
11-04-2016;2016;64.29;0.230;1;0;NA;NA;;;;;;
11-04-2016;2016;57.68;0.150;1;0;NA;NA;;;;;;
11-04-2016;2016;62.36;0.200;1;0;NA;NA;;;;;;
11-04-2016;2016;58.30;0.150;1;0;NA;NA;;;;;;
11-04-2016;2016;66.76;0.250;1;0;NA;NA;;;;;;
11-04-2016;2016;69.26;0.285;1;0;NA;NA;;;;;;
11-04-2016;2016;67.76;0.265;1;0;NA;NA;;;;;;
11-04-2016;2016;59.72;0.185;1;0;NA;NA;;;;;;
11-04-2016;2016;56.59;0.140;1;0;NA;NA;;;;;;
11-04-2016;2016;65.08;0.210;1;0;NA;NA;;;;;;
11-04-2016;2016;59.41;0.145;1;0;NA;NA;;;;;;
11-04-2016;2016;58.87;0.165;1;0;NA;NA;;;;;;
11-04-2016;2016;64.68;0.205;1;0;NA;NA;;;;;;
11-04-2016;2016;57.72;0.155;1;0;NA;NA;;;;;;
11-04-2016;2016;60.13;0.180;1;0;NA;NA;;;;;;
11-04-2016;2016;73.08;0.280;1;0;NA;NA;;;;;;
11-04-2016;2016;65.57;0.230;1;0;NA;NA;;;;;;
11-04-2016;2016;56.29;0.165;1;0;NA;NA;;;;;;
11-04-2016;2016;58.31;0.140;1;0;NA;NA;;;;;;
11-04-2016;2016;59.73;0.150;1;0;NA;NA;;;;;;
11-04-2016;2016;59.82;0.170;1;0;NA;NA;;;;;;
11-04-2016;2016;62.82;0.210;1;0;NA;NA;;;;;;
11-04-2016;2016;68.88;0.290;1;0;NA;NA;;;;;;
11-04-2016;2016;57.10;0.160;1;0;NA;NA;;;;;;
11-04-2016;2016;55.56;0.130;1;0;NA;NA;;;;;;
11-04-2016;2016;63.80;0.215;1;0;NA;NA;;;;;;
11-04-2016;2016;55.08;0.135;1;0;NA;NA;;;;;;
11-04-2016;2016;59.94;0.180;1;0;NA;NA;;;;;;
11-04-2016;2016;61.43;0.205;1;0;NA;NA;;;;;;
11-04-2016;2016;68.77;0.300;1;0;NA;NA;;;;;;
11-04-2016;2016;58.58;0.175;1;0;NA;NA;;;;;;
11-04-2016;2016;64.33;0.215;1;0;NA;NA;;;;;;
11-04-2016;2016;61.37;0.170;1;0;NA;NA;;;;;;
11-04-2016;2016;63.06;0.220;1;0;NA;NA;;;;;;
11-04-2016;2016;63.04;0.180;1;0;NA;NA;;;;;;
11-04-2016;2016;58.21;0.160;1;0;NA;NA;;;;;;
11-04-2016;2016;61.58;0.195;1;0;NA;NA;;;;;;
11-04-2016;2016;61.51;0.165;1;0;NA;NA;;;;;;
11-04-2016;2016;56.15;0.130;1;0;NA;NA;;;;;;
11-04-2016;2016;60.78;0.180;1;0;NA;NA;;;;;;
11-04-2016;2016;58.73;0.165;1;0;NA;NA;;;;;;
11-04-2016;2016;58.21;0.165;1;0;NA;NA;;;;;;
11-04-2016;2016;53.70;0.115;1;0;NA;NA;;;;;;
11-04-2016;2016;59.31;0.165;1;0;NA;NA;;;;;;
11-04-2016;2016;56.40;0.130;1;0;NA;NA;;;;;;
11-04-2016;2016;59.00;0.140;1;0;NA;NA;;;;;;
11-04-2016;2016;62.15;0.155;1;0;NA;NA;;;;;;
11-04-2016;2016;68.73;0.300;1;0;NA;NA;;;;;;
11-04-2016;2016;58.82;0.170;1;0;NA;NA;;;;;;
11-04-2016;2016;60.24;0.170;1;0;NA;NA;;;;;;
11-04-2016;2016;61.19;0.170;1;0;NA;NA;;;;;;
11-04-2016;2016;57.35;0.145;1;0;NA;NA;;;;;;
11-04-2016;2016;60.82;0.180;1;0;NA;NA;;;;;;
11-04-2016;2016;65.15;0.270;1;0;NA;NA;;;;;;
11-04-2016;2016;62.49;0.195;1;0;NA;NA;;;;;;
11-04-2016;2016;64.62;0.230;1;0;NA;NA;;;;;;
11-04-2016;2016;59.35;0.170;1;0;NA;NA;;;;;;
11-04-2016;2016;58.10;0.200;1;0;NA;NA;;;;;;
11-04-2016;2016;60.14;0.190;1;0;NA;NA;;;;;;
11-04-2016;2016;56.65;0.160;1;0;NA;NA;;;;;;
11-04-2016;2016;65.47;0.250;1;0;NA;NA;;;;;;
11-04-2016;2016;59.22;0.170;1;0;NA;NA;;;;;;
11-04-2016;2016;62.62;0.215;1;0;NA;NA;;;;;;
11-04-2016;2016;65.32;0.215;1;0;NA;NA;;;;;;
11-04-2016;2016;64.80;0.235;1;0;NA;NA;;;;;;
11-04-2016;2016;59.44;0.180;1;0;NA;NA;;;;;;
11-04-2016;2016;62.37;0.180;1;0;NA;NA;;;;;;
11-04-2016;2016;64.95;0.205;1;0;NA;NA;;;;;;
12-04-2016;2016;56.81;0.110;1;0;NA;NA;;;;;;
12-04-2016;2016;57.58;0.145;1;0;NA;NA;;;;;;
12-04-2016;2016;58.88;0.165;1;0;NA;NA;;;;;;
12-04-2016;2016;57.91;0.145;1;0;NA;NA;;;;;;
12-04-2016;2016;59.53;0.125;1;0;NA;NA;;;;;;
12-04-2016;2016;61.01;0.165;1;0;NA;NA;;;;;;
12-04-2016;2016;62.17;0.195;1;0;NA;NA;;;;;;
12-04-2016;2016;58.83;0.160;1;0;NA;NA;;;;;;
12-04-2016;2016;62.49;0.200;1;0;NA;NA;;;;;;
12-04-2016;2016;55.76;0.125;1;0;NA;NA;;;;;;
12-04-2016;2016;64.98;0.215;1;0;NA;NA;;;;;;
12-04-2016;2016;57.45;0.110;1;0;NA;NA;;;;;;
12-04-2016;2016;63.83;0.195;1;0;NA;NA;;;;;;
12-04-2016;2016;61.25;0.175;1;0;NA;NA;;;;;;
12-04-2016;2016;69.86;0.285;1;0;NA;NA;;;;;;
12-04-2016;2016;56.34;0.135;1;0;NA;NA;;;;;;
12-04-2016;2016;57.42;0.130;1;0;NA;NA;;;;;;
12-04-2016;2016;60.64;0.175;1;0;NA;NA;;;;;;
12-04-2016;2016;62.58;0.195;1;0;NA;NA;;;;;;
12-04-2016;2016;56.37;0.160;1;0;NA;NA;;;;;;
12-04-2016;2016;65.31;0.255;1;0;NA;NA;;;;;;
12-04-2016;2016;64.23;0.210;1;0;NA;NA;;;;;;
12-04-2016;2016;58.09;0.135;1;0;NA;NA;;;;;;
12-04-2016;2016;59.94;0.150;1;0;NA;NA;;;;;;
12-04-2016;2016;65.16;0.240;1;0;NA;NA;;;;;;
12-04-2016;2016;58.98;0.140;1;0;NA;NA;;;;;;
12-04-2016;2016;58.92;0.175;1;0;NA;NA;;;;;;
12-04-2016;2016;60.86;0.170;1;0;NA;NA;;;;;;
12-04-2016;2016;59.33;0.145;1;0;NA;NA;;;;;;
12-04-2016;2016;59.47;0.160;1;0;NA;NA;;;;;;
12-04-2016;2016;59.89;0.185;1;0;NA;NA;;;;;;
12-04-2016;2016;55.37;0.135;1;0;NA;NA;;;;;;
12-04-2016;2016;62.02;0.195;1;0;NA;NA;;;;;;
12-04-2016;2016;58.00;0.170;1;0;NA;NA;;;;;;
12-04-2016;2016;59.15;0.185;1;0;NA;NA;;;;;;
12-04-2016;2016;60.64;0.195;1;0;NA;NA;;;;;;
12-04-2016;2016;55.37;0.115;1;0;NA;NA;;;;;;
12-04-2016;2016;58.10;0.150;1;0;NA;NA;;;;;;
12-04-2016;2016;61.99;0.210;1;0;NA;NA;;;;;;
12-04-2016;2016;55.04;0.150;1;0;NA;NA;;;;;;
12-04-2016;2016;54.78;0.115;1;0;NA;NA;;;;;;
12-04-2016;2016;58.00;0.155;1;0;NA;NA;;;;;;
12-04-2016;2016;63.26;0.250;1;0;NA;NA;;;;;;
12-04-2016;2016;66.15;0.240;1;0;NA;NA;;;;;;
12-04-2016;2016;65.41;0.245;1;0;NA;NA;;;;;;
12-04-2016;2016;56.82;0.130;1;0;NA;NA;;;;;;
12-04-2016;2016;58.44;0.165;1;0;NA;NA;;;;;;
12-04-2016;2016;57.11;0.160;1;0;NA;NA;;;;;;
12-04-2016;2016;55.01;0.140;1;0;NA;NA;;;;;;
12-04-2016;2016;60.74;0.190;1;0;NA;NA;;;;;;
12-04-2016;2016;56.57;0.125;1;0;NA;NA;;;;;;
12-04-2016;2016;57.22;0.145;1;0;NA;NA;;;;;;
12-04-2016;2016;55.97;0.145;1;0;NA;NA;;;;;;
12-04-2016;2016;60.59;0.175;1;0;NA;NA;;;;;;
12-04-2016;2016;57.08;0.135;1;0;NA;NA;;;;;;
12-04-2016;2016;65.13;0.210;1;0;NA;NA;;;;;;
12-04-2016;2016;56.43;0.160;1;0;NA;NA;;;;;;
12-04-2016;2016;53.38;0.110;1;0;NA;NA;;;;;;
12-04-2016;2016;60.09;0.180;1;0;NA;NA;;;;;;
12-04-2016;2016;70.76;0.300;1;0;NA;NA;;;;;;
12-04-2016;2016;57.63;0.095;1;0;NA;NA;;;;;;
12-04-2016;2016;64.11;0.215;1;0;NA;NA;;;;;;
12-04-2016;2016;66.35;0.260;1;0;NA;NA;;;;;;
12-04-2016;2016;56.43;0.140;1;0;NA;NA;;;;;;
12-04-2016;2016;61.58;0.180;1;0;NA;NA;;;;;;
12-04-2016;2016;65.23;0.230;1;0;NA;NA;;;;;;
12-04-2016;2016;65.20;0.225;1;0;NA;NA;;;;;;
12-04-2016;2016;59.29;0.190;1;0;NA;NA;;;;;;
12-04-2016;2016;56.65;0.175;1;0;NA;NA;;;;;;
12-04-2016;2016;70.04;0.280;1;0;NA;NA;;;;;;
12-04-2016;2016;60.20;0.175;1;0;NA;NA;;;;;;
12-04-2016;2016;64.28;0.230;1;0;NA;NA;;;;;;
12-04-2016;2016;60.11;0.190;1;0;NA;NA;;;;;;
12-04-2016;2016;61.28;0.165;1;0;NA;NA;;;;;;
12-04-2016;2016;59.43;0.135;1;0;NA;NA;;;;;;
12-04-2016;2016;59.62;0.135;1;0;NA;NA;;;;;;
12-04-2016;2016;60.74;0.165;1;0;NA;NA;;;;;;
12-04-2016;2016;49.23;0.090;1;0;NA;NA;;;;;;
12-04-2016;2016;58.26;0.125;1;0;NA;NA;;;;;;
12-04-2016;2016;56.97;0.145;1;0;NA;NA;;;;;;
12-04-2016;2016;57.82;0.145;1;0;NA;NA;;;;;;
12-04-2016;2016;60.45;0.175;1;0;NA;NA;;;;;;
12-04-2016;2016;56.89;0.145;1;0;NA;NA;;;;;;
12-04-2016;2016;60.17;0.170;1;0;NA;NA;;;;;;
12-04-2016;2016;69.04;0.275;1;0;NA;NA;;;;;;
12-04-2016;2016;58.78;0.165;1;0;NA;NA;;;;;;
12-04-2016;2016;58.91;0.170;1;0;NA;NA;;;;;;
12-04-2016;2016;56.59;0.160;1;0;NA;NA;;;;;;
12-04-2016;2016;58.04;0.190;1;0;NA;NA;;;;;;
12-04-2016;2016;64.32;0.205;1;0;NA;NA;;;;;;
12-04-2016;2016;63.54;0.220;1;0;NA;NA;;;;;;
12-04-2016;2016;65.73;0.255;1;0;NA;NA;;;;;;
12-04-2016;2016;60.75;0.190;1;0;NA;NA;;;;;;
12-04-2016;2016;58.50;0.130;1;0;NA;NA;;;;;;
12-04-2016;2016;54.35;0.110;1;0;NA;NA;;;;;;
12-04-2016;2016;67.31;0.275;1;0;NA;NA;;;;;;
12-04-2016;2016;59.05;0.170;1;0;NA;NA;;;;;;
12-04-2016;2016;55.97;0.135;1;0;NA;NA;;;;;;
12-04-2016;2016;58.21;0.175;1;0;NA;NA;;;;;;
12-04-2016;2016;56.50;0.150;1;0;NA;NA;;;;;;
13-04-2016;2016;58.17;0.115;1;0;NA;NA;;;;;;
13-04-2016;2016;57.34;0.140;1;0;NA;NA;;;;;;
13-04-2016;2016;54.17;0.105;1;0;NA;NA;;;;;;
13-04-2016;2016;70.01;0.270;1;0;NA;NA;;;;;;
13-04-2016;2016;58.94;0.170;1;0;NA;NA;;;;;;
13-04-2016;2016;54.07;0.125;1;0;NA;NA;;;;;;
13-04-2016;2016;56.33;0.150;1;0;NA;NA;;;;;;
13-04-2016;2016;57.83;0.150;1;0;NA;NA;;;;;;
13-04-2016;2016;63.17;0.155;1;0;NA;NA;;;;;;
13-04-2016;2016;60.06;0.160;1;0;NA;NA;;;;;;
13-04-2016;2016;61.81;0.222;1;0;NA;NA;;;;;;
13-04-2016;2016;60.22;0.165;1;0;NA;NA;;;;;;
13-04-2016;2016;60.04;0.170;1;0;NA;NA;;;;;;
13-04-2016;2016;60.70;0.165;1;0;NA;NA;;;;;;
13-04-2016;2016;58.65;0.190;1;0;NA;NA;;;;;;
13-04-2016;2016;56.33;0.145;1;0;NA;NA;;;;;;
13-04-2016;2016;58.77;0.200;1;0;NA;NA;;;;;;
13-04-2016;2016;61.84;0.205;1;0;NA;NA;;;;;;
13-04-2016;2016;56.68;0.140;1;0;NA;NA;;;;;;
13-04-2016;2016;54.36;0.140;1;0;NA;NA;;;;;;
13-04-2016;2016;58.52;0.175;1;0;NA;NA;;;;;;
13-04-2016;2016;63.09;0.225;1;0;NA;NA;;;;;;
13-04-2016;2016;59.85;0.195;1;0;NA;NA;;;;;;
13-04-2016;2016;62.99;0.190;1;0;NA;NA;;;;;;
13-04-2016;2016;66.21;0.265;1;0;NA;NA;;;;;;
13-04-2016;2016;62.92;0.145;1;0;NA;NA;;;;;;
13-04-2016;2016;63.68;0.225;1;0;NA;NA;;;;;;
13-04-2016;2016;57.46;0.150;1;0;NA;NA;;;;;;
13-04-2016;2016;67.64;0.265;1;0;NA;NA;;;;;;
13-04-2016;2016;56.92;0.160;1;0;NA;NA;;;;;;
13-04-2016;2016;60.45;0.190;1;0;NA;NA;;;;;;
13-04-2016;2016;59.05;0.185;1;0;NA;NA;;;;;;
13-04-2016;2016;61.22;0.190;1;0;NA;NA;;;;;;
13-04-2016;2016;60.07;0.180;1;0;NA;NA;;;;;;
13-04-2016;2016;67.80;0.275;1;0;NA;NA;;;;;;
13-04-2016;2016;61.45;0.180;1;0;NA;NA;;;;;;
13-04-2016;2016;56.79;0.145;1;0;NA;NA;;;;;;
13-04-2016;2016;62.29;0.180;1;0;NA;NA;;;;;;
13-04-2016;2016;55.84;0.145;1;0;NA;NA;;;;;;
13-04-2016;2016;55.66;0.140;1;0;NA;NA;;;;;;
13-04-2016;2016;53.54;0.125;1;0;NA;NA;;;;;;
13-04-2016;2016;64.96;0.250;1;0;NA;NA;;;;;;
13-04-2016;2016;61.67;0.190;1;0;NA;NA;;;;;;
13-04-2016;2016;64.46;0.240;1;0;NA;NA;;;;;;
13-04-2016;2016;64.68;0.240;1;0;NA;NA;;;;;;
13-04-2016;2016;64.03;0.195;1;0;NA;NA;;;;;;
13-04-2016;2016;58.22;0.150;1;0;NA;NA;;;;;;
13-04-2016;2016;66.94;0.255;1;0;NA;NA;;;;;;
13-04-2016;2016;58.31;0.160;1;0;NA;NA;;;;;;
13-04-2016;2016;61.88;0.175;1;0;NA;NA;;;;;;
13-04-2016;2016;70.90;0.320;1;0;NA;NA;;;;;;
13-04-2016;2016;63.02;0.205;1;0;NA;NA;;;;;;
13-04-2016;2016;59.99;0.195;1;0;NA;NA;;;;;;
13-04-2016;2016;60.15;0.190;1;0;NA;NA;;;;;;
13-04-2016;2016;64.43;0.260;1;0;NA;NA;;;;;;
13-04-2016;2016;61.70;0.165;1;0;NA;NA;;;;;;
13-04-2016;2016;64.43;0.255;1;0;NA;NA;;;;;;
13-04-2016;2016;62.38;0.185;1;0;NA;NA;;;;;;
13-04-2016;2016;63.80;0.220;1;0;NA;NA;;;;;;
13-04-2016;2016;60.71;0.225;1;0;NA;NA;;;;;;
13-04-2016;2016;63.09;0.190;1;0;NA;NA;;;;;;
13-04-2016;2016;60.59;0.180;1;0;NA;NA;;;;;;
13-04-2016;2016;65.29;0.225;1;0;NA;NA;;;;;;
13-04-2016;2016;62.27;0.180;1;0;NA;NA;;;;;;
13-04-2016;2016;64.64;0.205;1;0;NA;NA;;;;;;
13-04-2016;2016;59.69;0.170;1;0;NA;NA;;;;;;
13-04-2016;2016;66.21;0.275;1;0;NA;NA;;;;;;
13-04-2016;2016;62.12;0.210;1;0;NA;NA;;;;;;
13-04-2016;2016;60.80;0.165;1;0;NA;NA;;;;;;
13-04-2016;2016;57.98;0.140;1;0;NA;NA;;;;;;
13-04-2016;2016;58.97;0.135;1;0;NA;NA;;;;;;
13-04-2016;2016;55.40;0.185;1;0;NA;NA;;;;;;
13-04-2016;2016;63.17;0.130;1;0;NA;NA;;;;;;
13-04-2016;2016;65.12;0.195;1;0;NA;NA;;;;;;
13-04-2016;2016;66.56;0.270;1;0;NA;NA;;;;;;
13-04-2016;2016;55.00;0.120;1;0;NA;NA;;;;;;
13-04-2016;2016;66.97;0.295;1;0;NA;NA;;;;;;
13-04-2016;2016;60.02;0.185;1;0;NA;NA;;;;;;
13-04-2016;2016;62.19;0.195;1;0;NA;NA;;;;;;
13-04-2016;2016;53.94;0.115;1;0;NA;NA;;;;;;
13-04-2016;2016;58.19;0.145;1;0;NA;NA;;;;;;
13-04-2016;2016;59.33;0.165;1;0;NA;NA;;;;;;
13-04-2016;2016;63.27;0.230;1;0;NA;NA;;;;;;
13-04-2016;2016;63.89;0.210;1;0;NA;NA;;;;;;
13-04-2016;2016;66.65;0.240;1;0;NA;NA;;;;;;
13-04-2016;2016;65.61;0.230;1;0;NA;NA;;;;;;
13-04-2016;2016;64.77;0.210;1;0;NA;NA;;;;;;
13-04-2016;2016;64.70;0.180;1;0;NA;NA;;;;;;
13-04-2016;2016;62.01;0.195;1;0;NA;NA;;;;;;
13-04-2016;2016;60.30;0.190;1;0;NA;NA;;;;;;
13-04-2016;2016;61.38;0.215;1;0;NA;NA;;;;;;
13-04-2016;2016;62.08;0.200;1;0;NA;NA;;;;;;
13-04-2016;2016;72.23;0.320;1;0;NA;NA;;;;;;
13-04-2016;2016;63.45;0.230;1;0;NA;NA;;;;;;
13-04-2016;2016;62.35;0.220;1;0;NA;NA;;;;;;
13-04-2016;2016;58.76;0.155;1;0;NA;NA;;;;;;
13-04-2016;2016;65.42;0.225;1;0;NA;NA;;;;;;
13-04-2016;2016;62.98;0.210;1;0;NA;NA;;;;;;
13-04-2016;2016;64.53;0.200;1;0;NA;NA;;;;;;
13-04-2016;2016;63.00;0.200;1;0;NA;NA;;;;;;
18-04-2016;2016;56.35;0.125;1;0;NA;NA;;;;;;
18-04-2016;2016;55.72;0.110;1;0;NA;NA;;;;;;
18-04-2016;2016;57.96;0.130;1;0;NA;NA;;;;;;
18-04-2016;2016;57.09;0.125;1;0;NA;NA;;;;;;
18-04-2016;2016;61.21;0.180;1;0;NA;NA;;;;;;
18-04-2016;2016;57.97;0.130;1;0;NA;NA;;;;;;
18-04-2016;2016;59.41;0.165;1;0;NA;NA;;;;;;
18-04-2016;2016;56.56;0.110;1;0;NA;NA;;;;;;
18-04-2016;2016;63.71;0.175;1;0;NA;NA;;;;;;
18-04-2016;2016;54.33;0.090;1;0;NA;NA;;;;;;
18-04-2016;2016;57.23;0.145;1;0;NA;NA;;;;;;
18-04-2016;2016;57.04;0.140;1;0;NA;NA;;;;;;
18-04-2016;2016;61.72;0.140;1;0;NA;NA;;;;;;
18-04-2016;2016;59.47;0.130;1;0;NA;NA;;;;;;
18-04-2016;2016;58.28;0.165;1;0;NA;NA;;;;;;
18-04-2016;2016;59.54;0.175;1;0;NA;NA;;;;;;
18-04-2016;2016;62.62;0.175;1;0;NA;NA;;;;;;
18-04-2016;2016;69.23;0.260;3;0;NA;NA;;;;;;
18-04-2016;2016;64.96;0.205;1;0;NA;NA;;;;;;
18-04-2016;2016;61.43;0.170;1;0;NA;NA;;;;;;
18-04-2016;2016;66.66;0.225;1;0;NA;NA;;;;;;
18-04-2016;2016;61.46;0.170;1;0;NA;NA;;;;;;
18-04-2016;2016;68.42;0.265;1;0;NA;NA;;;;;;
18-04-2016;2016;60.52;0.180;1;0;NA;NA;;;;;;
18-04-2016;2016;61.24;0.160;1;0;NA;NA;;;;;;
18-04-2016;2016;58.06;0.130;1;0;NA;NA;;;;;;
18-04-2016;2016;56.30;0.120;1;0;NA;NA;;;;;;
18-04-2016;2016;57.05;0.125;1;0;NA;NA;;;;;;
18-04-2016;2016;60.40;0.165;1;0;NA;NA;;;;;;
18-04-2016;2016;62.61;0.165;1;0;NA;NA;;;;;;
18-04-2016;2016;59.90;0.155;1;0;NA;NA;;;;;;
18-04-2016;2016;61.86;0.195;1;0;NA;NA;;;;;;
18-04-2016;2016;52.37;0.100;1;0;NA;NA;;;;;;
18-04-2016;2016;57.37;0.150;1;0;NA;NA;;;;;;
18-04-2016;2016;61.22;0.160;1;0;NA;NA;;;;;;
18-04-2016;2016;57.27;0.135;1;0;NA;NA;;;;;;
18-04-2016;2016;59.68;0.170;1;0;NA;NA;;;;;;
18-04-2016;2016;61.98;0.220;1;0;NA;NA;;;;;;
18-04-2016;2016;66.21;0.205;1;0;NA;NA;;;;;;
18-04-2016;2016;69.23;0.245;1;0;NA;NA;;;;;;
18-04-2016;2016;59.24;0.185;1;0;NA;NA;;;;;;
18-04-2016;2016;56.28;0.125;1;0;NA;NA;;;;;;
18-04-2016;2016;62.83;0.180;1;0;NA;NA;;;;;;
18-04-2016;2016;64.73;0.220;1;0;NA;NA;;;;;;
18-04-2016;2016;62.31;0.190;1;0;NA;NA;;;;;;
18-04-2016;2016;57.59;0.150;1;0;NA;NA;;;;;;
18-04-2016;2016;58.97;0.160;1;0;NA;NA;;;;;;
18-04-2016;2016;60.48;0.200;1;0;NA;NA;;;;;;
18-04-2016;2016;62.60;0.190;1;0;NA;NA;;;;;;
18-04-2016;2016;68.45;0.240;1;0;NA;NA;;;;;;
18-04-2016;2016;63.50;0.170;1;0;NA;NA;;;;;;
18-04-2016;2016;61.06;0.165;1;0;NA;NA;;;;;;
18-04-2016;2016;57.67;0.125;1;0;NA;NA;;;;;;
18-04-2016;2016;60.04;0.175;1;0;NA;NA;;;;;;
18-04-2016;2016;53.41;0.110;1;0;NA;NA;;;;;;
18-04-2016;2016;65.26;0.195;1;0;NA;NA;;;;;;
18-04-2016;2016;52.41;0.105;1;0;NA;NA;;;;;;
18-04-2016;2016;60.59;0.175;1;0;NA;NA;;;;;;
18-04-2016;2016;62.47;0.185;1;0;NA;NA;;;;;;
18-04-2016;2016;59.17;0.155;1;0;NA;NA;;;;;;
18-04-2016;2016;60.81;0.165;1;0;NA;NA;;;;;;
18-04-2016;2016;66.52;0.215;1;0;NA;NA;;;;;;
18-04-2016;2016;59.52;0.145;1;0;NA;NA;;;;;;
18-04-2016;2016;63.42;0.210;1;0;NA;NA;;;;;;
18-04-2016;2016;54.91;0.135;1;0;NA;NA;;;;;;
18-04-2016;2016;66.04;0.220;1;0;NA;NA;;;;;;
18-04-2016;2016;57.05;0.140;1;0;NA;NA;;;;;;
18-04-2016;2016;59.35;0.145;1;0;NA;NA;;;;;;
18-04-2016;2016;66.65;0.225;1;0;NA;NA;;;;;;
18-04-2016;2016;64.04;0.175;1;0;NA;NA;;;;;;
18-04-2016;2016;64.30;0.200;1;0;NA;NA;;;;;;
18-04-2016;2016;63.42;0.180;1;0;NA;NA;;;;;;
18-04-2016;2016;61.57;0.210;1;0;NA;NA;;;;;;
18-04-2016;2016;54.87;0.120;1;0;NA;NA;;;;;;
18-04-2016;2016;61.72;0.175;1;0;NA;NA;;;;;;
18-04-2016;2016;59.75;0.150;1;0;NA;NA;;;;;;
18-04-2016;2016;63.19;0.185;1;0;NA;NA;;;;;;
18-04-2016;2016;51.80;0.095;1;0;NA;NA;;;;;;
18-04-2016;2016;64.49;0.205;1;0;NA;NA;;;;;;
18-04-2016;2016;58.00;0.120;1;0;NA;NA;;;;;;
18-04-2016;2016;62.62;0.165;1;0;NA;NA;;;;;;
18-04-2016;2016;60.34;0.160;1;0;NA;NA;;;;;;
18-04-2016;2016;55.70;0.095;1;0;NA;NA;;;;;;
18-04-2016;2016;57.67;0.150;1;0;NA;NA;;;;;;
18-04-2016;2016;55.43;0.120;1;0;NA;NA;;;;;;
18-04-2016;2016;62.13;0.165;1;0;NA;NA;;;;;;
18-04-2016;2016;59.46;0.145;1;0;NA;NA;;;;;;
18-04-2016;2016;63.57;0.185;1;0;NA;NA;;;;;;
18-04-2016;2016;58.35;0.140;1;0;NA;NA;;;;;;
18-04-2016;2016;58.26;0.125;1;0;NA;NA;;;;;;
18-04-2016;2016;61.82;0.170;1;0;NA;NA;;;;;;
18-04-2016;2016;59.43;0.160;1;0;NA;NA;;;;;;
18-04-2016;2016;57.80;0.140;1;0;NA;NA;;;;;;
18-04-2016;2016;60.96;0.160;1;0;NA;NA;;;;;;
18-04-2016;2016;56.66;0.145;1;0;NA;NA;;;;;;
18-04-2016;2016;57.65;0.145;1;0;NA;NA;;;;;;
18-04-2016;2016;60.73;0.150;1;0;NA;NA;;;;;;
18-04-2016;2016;58.03;0.150;1;0;NA;NA;;;;;;
18-04-2016;2016;66.13;0.275;1;0;NA;NA;;;;;;
18-04-2016;2016;64.12;0.220;1;0;NA;NA;;;;;;
20-04-2016;2016;61.13;0.130;2;0;NA;NA;;;;;;
20-04-2016;2016;60.62;0.175;1;0;NA;NA;;;;;;
20-04-2016;2016;55.65;0.135;1;0;NA;NA;;;;;;
20-04-2016;2016;62.24;0.155;1;0;NA;NA;;;;;;
20-04-2016;2016;64.19;0.210;1;0;NA;NA;;;;;;
20-04-2016;2016;63.07;0.180;1;0;NA;NA;;;;;;
20-04-2016;2016;64.46;0.210;2;0;NA;NA;;;;;;
20-04-2016;2016;61.72;0.180;1;0;NA;NA;;;;;;
20-04-2016;2016;63.51;0.180;1;0;NA;NA;;;;;;
20-04-2016;2016;67.48;0.195;1;0;NA;NA;;;;;;
20-04-2016;2016;64.45;0.225;1;0;NA;NA;;;;;;
20-04-2016;2016;63.03;0.170;1;0;NA;NA;;;;;;
20-04-2016;2016;67.32;0.220;1;0;NA;NA;;;;;;
20-04-2016;2016;62.53;0.190;1;0;NA;NA;;;;;;
20-04-2016;2016;60.82;0.180;1;0;NA;NA;;;;;;
20-04-2016;2016;62.63;0.185;1;0;NA;NA;;;;;;
20-04-2016;2016;61.90;0.180;1;0;NA;NA;;;;;;
20-04-2016;2016;62.20;0.170;1;0;NA;NA;;;;;;
20-04-2016;2016;62.72;0.190;1;0;NA;NA;;;;;;
20-04-2016;2016;65.23;0.215;1;0;NA;NA;;;;;;
20-04-2016;2016;60.29;0.150;1;0;NA;NA;;;;;;
20-04-2016;2016;62.38;0.160;1;0;NA;NA;;;;;;
20-04-2016;2016;66.88;0.225;1;0;NA;NA;;;;;;
20-04-2016;2016;65.65;0.250;1;0;NA;NA;;;;;;
20-04-2016;2016;70.69;0.325;1;0;NA;NA;;;;;;
20-04-2016;2016;61.27;0.155;1;0;NA;NA;;;;;;
20-04-2016;2016;55.76;0.115;1;0;NA;NA;;;;;;
20-04-2016;2016;59.04;0.130;1;0;NA;NA;;;;;;
20-04-2016;2016;58.18;0.150;1;0;NA;NA;;;;;;
